obaf_number,source_af_type,number_arguments,cycle_probability,instance_number,beta,base_degree,semantics,reliability,number_of_agents,distribution_type,truth_extension,cosar_base_score,cosar_na_score,cosar_bayesian_score,wct_score,css_score
15147,WS,20,0.5,4,0.5,4,PR,0.4,10,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15148,WS,20,0.5,4,0.5,4,PR,0.4,10,average,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15149,WS,20,0.5,4,0.5,4,PR,0.4,15,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15150,WS,20,0.5,4,0.5,4,PR,0.4,15,average,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15151,WS,20,0.5,4,0.5,4,PR,0.4,20,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15152,WS,20,0.5,4,0.5,4,PR,0.4,20,average,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15153,WS,20,0.5,4,0.5,4,PR,0.4,25,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15154,WS,20,0.5,4,0.5,4,PR,0.4,25,average,a2|a3|a12|a14|a16,0,0,0,0,0
15155,WS,20,0.5,4,0.5,4,PR,0.4,30,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15156,WS,20,0.5,4,0.5,4,PR,0.4,30,average,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15157,WS,20,0.5,4,0.5,4,PR,0.5,5,uniform,a0|a2|a6|a9|a13|a18,0,0,0,0,1
15158,WS,20,0.5,4,0.5,4,PR,0.5,5,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15159,WS,20,0.5,4,0.5,4,PR,0.5,10,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15160,WS,20,0.5,4,0.5,4,PR,0.5,10,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15161,WS,20,0.5,4,0.5,4,PR,0.5,15,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15162,WS,20,0.5,4,0.5,4,PR,0.5,15,average,a2|a3|a12|a14|a16,0,0,0,0,0
15163,WS,20,0.5,4,0.5,4,PR,0.5,20,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15164,WS,20,0.5,4,0.5,4,PR,0.5,20,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15165,WS,20,0.5,4,0.5,4,PR,0.5,25,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15166,WS,20,0.5,4,0.5,4,PR,0.5,25,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15167,WS,20,0.5,4,0.5,4,PR,0.5,30,uniform,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,1
15168,WS,20,0.5,4,0.5,4,PR,0.5,30,average,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15169,WS,20,0.5,4,0.5,4,PR,0.6,5,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15170,WS,20,0.5,4,0.5,4,PR,0.6,5,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15171,WS,20,0.5,4,0.5,4,PR,0.6,10,uniform,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,1
15172,WS,20,0.5,4,0.5,4,PR,0.6,10,average,a2|a3|a12|a14|a16,0,0,0,0,1
15173,WS,20,0.5,4,0.5,4,PR,0.6,15,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15174,WS,20,0.5,4,0.5,4,PR,0.6,15,average,a0|a2|a6|a9|a13|a18,0,0,0,0,1
15175,WS,20,0.5,4,0.5,4,PR,0.6,20,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15176,WS,20,0.5,4,0.5,4,PR,0.6,20,average,a2|a3|a12|a14|a16,0,0,0,0,1
15177,WS,20,0.5,4,0.5,4,PR,0.6,25,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15178,WS,20,0.5,4,0.5,4,PR,0.6,25,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15179,WS,20,0.5,4,0.5,4,PR,0.6,30,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15180,WS,20,0.5,4,0.5,4,PR,0.6,30,average,a2|a3|a12|a14|a16,0,0,0,0,1
15181,WS,20,0.5,4,0.5,4,PR,0.7,5,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15182,WS,20,0.5,4,0.5,4,PR,0.7,5,average,a2|a3|a12|a14|a16,0,0,0,0,1
15183,WS,20,0.5,4,0.5,4,PR,0.7,10,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15184,WS,20,0.5,4,0.5,4,PR,0.7,10,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15185,WS,20,0.5,4,0.5,4,PR,0.7,15,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15186,WS,20,0.5,4,0.5,4,PR,0.7,15,average,a2|a3|a12|a14|a16,0,0,0,0,1
15187,WS,20,0.5,4,0.5,4,PR,0.7,20,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15188,WS,20,0.5,4,0.5,4,PR,0.7,20,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15189,WS,20,0.5,4,0.5,4,PR,0.7,25,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15190,WS,20,0.5,4,0.5,4,PR,0.7,25,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15191,WS,20,0.5,4,0.5,4,PR,0.7,30,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15192,WS,20,0.5,4,0.5,4,PR,0.7,30,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15193,WS,20,0.5,4,0.5,4,PR,0.8,5,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15194,WS,20,0.5,4,0.5,4,PR,0.8,5,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15195,WS,20,0.5,4,0.5,4,PR,0.8,10,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15196,WS,20,0.5,4,0.5,4,PR,0.8,10,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15197,WS,20,0.5,4,0.5,4,PR,0.8,15,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15198,WS,20,0.5,4,0.5,4,PR,0.8,15,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15199,WS,20,0.5,4,0.5,4,PR,0.8,20,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15200,WS,20,0.5,4,0.5,4,PR,0.8,20,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15201,WS,20,0.5,4,0.5,4,PR,0.8,25,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15202,WS,20,0.5,4,0.5,4,PR,0.8,25,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15203,WS,20,0.5,4,0.5,4,PR,0.8,30,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15204,WS,20,0.5,4,0.5,4,PR,0.8,30,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15205,WS,20,0.5,4,0.5,4,PR,0.9,5,uniform,a2|a3|a12|a14|a16,1,1,1,0,1
15206,WS,20,0.5,4,0.5,4,PR,0.9,5,average,a2|a3|a11|a12|a16|a19,1,0,0,0,1
15207,WS,20,0.5,4,0.5,4,PR,0.9,10,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15208,WS,20,0.5,4,0.5,4,PR,0.9,10,average,a2|a3|a12|a14|a16,1,1,1,0,1
15209,WS,20,0.5,4,0.5,4,PR,0.9,15,uniform,a2|a3|a12|a14|a16,1,0,0,0,1
15210,WS,20,0.5,4,0.5,4,PR,0.9,15,average,a2|a3|a12|a14|a16,0,0,0,0,1
15211,WS,20,0.5,4,0.5,4,PR,0.9,20,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15212,WS,20,0.5,4,0.5,4,PR,0.9,20,average,a2|a3|a12|a14|a16,0,0,0,0,1
15213,WS,20,0.5,4,0.5,4,PR,0.9,25,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15214,WS,20,0.5,4,0.5,4,PR,0.9,25,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15215,WS,20,0.5,4,0.5,4,PR,0.9,30,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15216,WS,20,0.5,4,0.5,4,PR,0.9,30,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15217,WS,20,0.5,4,0.5,4,PR,1.0,5,uniform,a2|a3|a11|a12|a16|a19,1,1,1,0,1
15218,WS,20,0.5,4,0.5,4,PR,1.0,5,average,a2|a3|a12|a14|a16,1,1,1,0,1
15219,WS,20,0.5,4,0.5,4,PR,1.0,10,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15220,WS,20,0.5,4,0.5,4,PR,1.0,10,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15221,WS,20,0.5,4,0.5,4,PR,1.0,15,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15222,WS,20,0.5,4,0.5,4,PR,1.0,15,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15223,WS,20,0.5,4,0.5,4,PR,1.0,20,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15224,WS,20,0.5,4,0.5,4,PR,1.0,20,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15225,WS,20,0.5,4,0.5,4,PR,1.0,25,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15226,WS,20,0.5,4,0.5,4,PR,1.0,25,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15227,WS,20,0.5,4,0.5,4,PR,1.0,30,uniform,a2|a3|a11|a12|a16|a19,1,1,1,0,1
15228,WS,20,0.5,4,0.5,4,PR,1.0,30,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15229,WS,20,0.5,4,0.5,4,CO,0.2,5,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15230,WS,20,0.5,4,0.5,4,CO,0.2,5,average,a2,0,0,0,0,0
15231,WS,20,0.5,4,0.5,4,CO,0.2,10,uniform,a2|a3|a12|a16,0,0,0,0,0
15232,WS,20,0.5,4,0.5,4,CO,0.2,10,average,a2|a3|a12|a14|a16,0,0,0,0,0
15233,WS,20,0.5,4,0.5,4,CO,0.2,15,uniform,a2|a3|a12|a16,0,0,0,0,0
15234,WS,20,0.5,4,0.5,4,CO,0.2,15,average,a2,0,0,0,0,0
15235,WS,20,0.5,4,0.5,4,CO,0.2,20,uniform,a0|a2|a6|a9|a18,0,0,0,0,0
15236,WS,20,0.5,4,0.5,4,CO,0.2,20,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15237,WS,20,0.5,4,0.5,4,CO,0.2,25,uniform,a2|a3,0,0,0,0,0
15238,WS,20,0.5,4,0.5,4,CO,0.2,25,average,a0|a2|a6|a9|a18,0,0,0,0,0
15239,WS,20,0.5,4,0.5,4,CO,0.2,30,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15240,WS,20,0.5,4,0.5,4,CO,0.2,30,average,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15241,WS,20,0.5,4,0.5,4,CO,0.3,5,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15242,WS,20,0.5,4,0.5,4,CO,0.3,5,average,a2|a3|a12|a14|a16,0,0,0,0,0
15243,WS,20,0.5,4,0.5,4,CO,0.3,10,uniform,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15244,WS,20,0.5,4,0.5,4,CO,0.3,10,average,a2,0,0,0,0,0
15245,WS,20,0.5,4,0.5,4,CO,0.3,15,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15246,WS,20,0.5,4,0.5,4,CO,0.3,15,average,a2|a3|a12|a14|a16,0,0,0,0,0
15247,WS,20,0.5,4,0.5,4,CO,0.3,20,uniform,a2,0,0,0,0,0
15248,WS,20,0.5,4,0.5,4,CO,0.3,20,average,a0|a2|a6|a9|a18,0,0,0,0,0
15249,WS,20,0.5,4,0.5,4,CO,0.3,25,uniform,a0|a2|a6|a9|a18,0,0,0,0,0
15250,WS,20,0.5,4,0.5,4,CO,0.3,25,average,a2|a3|a12|a16,0,0,0,0,0
15251,WS,20,0.5,4,0.5,4,CO,0.3,30,uniform,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15252,WS,20,0.5,4,0.5,4,CO,0.3,30,average,a2,0,0,0,0,0
15253,WS,20,0.5,4,0.5,4,CO,0.4,5,uniform,a2,0,0,0,0,0
15254,WS,20,0.5,4,0.5,4,CO,0.4,5,average,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15255,WS,20,0.5,4,0.5,4,CO,0.4,10,uniform,a0|a2|a6|a9|a18,0,0,0,0,0
15256,WS,20,0.5,4,0.5,4,CO,0.4,10,average,a2|a12,0,0,0,0,0
15257,WS,20,0.5,4,0.5,4,CO,0.4,15,uniform,a2,0,0,0,0,0
15258,WS,20,0.5,4,0.5,4,CO,0.4,15,average,a2|a3|a12|a16,0,0,0,0,0
15259,WS,20,0.5,4,0.5,4,CO,0.4,20,uniform,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15260,WS,20,0.5,4,0.5,4,CO,0.4,20,average,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15261,WS,20,0.5,4,0.5,4,CO,0.4,25,uniform,a0|a2|a6|a9|a18,0,0,0,0,0
15262,WS,20,0.5,4,0.5,4,CO,0.4,25,average,a2,0,0,0,0,0
15263,WS,20,0.5,4,0.5,4,CO,0.4,30,uniform,a2,0,0,0,0,0
15264,WS,20,0.5,4,0.5,4,CO,0.4,30,average,a2|a3,0,0,0,0,0
15265,WS,20,0.5,4,0.5,4,CO,0.5,5,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,0
15266,WS,20,0.5,4,0.5,4,CO,0.5,5,average,a2,0,0,0,0,0
15267,WS,20,0.5,4,0.5,4,CO,0.5,10,uniform,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15268,WS,20,0.5,4,0.5,4,CO,0.5,10,average,a2|a3|a12|a14|a16,0,0,0,0,1
15269,WS,20,0.5,4,0.5,4,CO,0.5,15,uniform,a0|a2|a6|a9|a13|a18,0,0,0,0,0
15270,WS,20,0.5,4,0.5,4,CO,0.5,15,average,a2|a3|a12|a14|a16,0,0,0,0,0
15271,WS,20,0.5,4,0.5,4,CO,0.5,20,uniform,a0|a2|a6|a9|a18,0,0,0,0,0
15272,WS,20,0.5,4,0.5,4,CO,0.5,20,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15273,WS,20,0.5,4,0.5,4,CO,0.5,25,uniform,a2|a3|a12|a14|a16,0,0,0,0,0
15274,WS,20,0.5,4,0.5,4,CO,0.5,25,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15275,WS,20,0.5,4,0.5,4,CO,0.5,30,uniform,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15276,WS,20,0.5,4,0.5,4,CO,0.5,30,average,a0|a2|a6|a9|a12|a15|a18,0,0,0,0,0
15277,WS,20,0.5,4,0.5,4,CO,0.6,5,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15278,WS,20,0.5,4,0.5,4,CO,0.6,5,average,a2|a12,0,0,0,0,0
15279,WS,20,0.5,4,0.5,4,CO,0.6,10,uniform,a0|a2|a6|a9|a18,0,0,0,0,1
15280,WS,20,0.5,4,0.5,4,CO,0.6,10,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15281,WS,20,0.5,4,0.5,4,CO,0.6,15,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15282,WS,20,0.5,4,0.5,4,CO,0.6,15,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15283,WS,20,0.5,4,0.5,4,CO,0.6,20,uniform,a0|a2|a6|a9|a18,0,0,0,0,1
15284,WS,20,0.5,4,0.5,4,CO,0.6,20,average,a2|a3|a12|a16,0,0,0,0,1
15285,WS,20,0.5,4,0.5,4,CO,0.6,25,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15286,WS,20,0.5,4,0.5,4,CO,0.6,25,average,a0|a2|a6|a9|a18,0,0,0,0,1
15287,WS,20,0.5,4,0.5,4,CO,0.6,30,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15288,WS,20,0.5,4,0.5,4,CO,0.6,30,average,a2|a3|a12|a14|a16,0,0,0,0,1
15289,WS,20,0.5,4,0.5,4,CO,0.7,5,uniform,a2,0,0,0,0,1
15290,WS,20,0.5,4,0.5,4,CO,0.7,5,average,a2|a12,0,0,0,0,1
15291,WS,20,0.5,4,0.5,4,CO,0.7,10,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15292,WS,20,0.5,4,0.5,4,CO,0.7,10,average,a2|a3|a12|a16,0,0,0,0,1
15293,WS,20,0.5,4,0.5,4,CO,0.7,15,uniform,a2|a3|a12|a14|a16,0,0,0,0,1
15294,WS,20,0.5,4,0.5,4,CO,0.7,15,average,a2,0,0,0,0,1
15295,WS,20,0.5,4,0.5,4,CO,0.7,20,uniform,a2|a12,0,0,0,0,1
15296,WS,20,0.5,4,0.5,4,CO,0.7,20,average,a0|a2|a6|a9|a18,0,0,0,0,1
15297,WS,20,0.5,4,0.5,4,CO,0.7,25,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15298,WS,20,0.5,4,0.5,4,CO,0.7,25,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15299,WS,20,0.5,4,0.5,4,CO,0.7,30,uniform,a2,0,0,0,0,1
15300,WS,20,0.5,4,0.5,4,CO,0.7,30,average,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15301,WS,20,0.5,4,0.5,4,CO,0.8,5,uniform,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15302,WS,20,0.5,4,0.5,4,CO,0.8,5,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15303,WS,20,0.5,4,0.5,4,CO,0.8,10,uniform,a2,0,0,0,0,1
15304,WS,20,0.5,4,0.5,4,CO,0.8,10,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15305,WS,20,0.5,4,0.5,4,CO,0.8,15,uniform,a2|a3|a12|a16,0,0,0,0,1
15306,WS,20,0.5,4,0.5,4,CO,0.8,15,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15307,WS,20,0.5,4,0.5,4,CO,0.8,20,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15308,WS,20,0.5,4,0.5,4,CO,0.8,20,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15309,WS,20,0.5,4,0.5,4,CO,0.8,25,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15310,WS,20,0.5,4,0.5,4,CO,0.8,25,average,a2|a3|a12|a14|a16,0,0,0,0,1
15311,WS,20,0.5,4,0.5,4,CO,0.8,30,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15312,WS,20,0.5,4,0.5,4,CO,0.8,30,average,a2,0,0,0,0,1
15313,WS,20,0.5,4,0.5,4,CO,0.9,5,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15314,WS,20,0.5,4,0.5,4,CO,0.9,5,average,a2|a3|a12|a16,0,0,0,0,1
15315,WS,20,0.5,4,0.5,4,CO,0.9,10,uniform,a2,0,0,0,0,1
15316,WS,20,0.5,4,0.5,4,CO,0.9,10,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15317,WS,20,0.5,4,0.5,4,CO,0.9,15,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15318,WS,20,0.5,4,0.5,4,CO,0.9,15,average,a2,0,0,0,0,1
15319,WS,20,0.5,4,0.5,4,CO,0.9,20,uniform,a2|a3,0,0,0,0,1
15320,WS,20,0.5,4,0.5,4,CO,0.9,20,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15321,WS,20,0.5,4,0.5,4,CO,0.9,25,uniform,a2,0,0,0,0,1
15322,WS,20,0.5,4,0.5,4,CO,0.9,25,average,a2|a3|a11|a12|a16|a19,0,0,0,0,1
15323,WS,20,0.5,4,0.5,4,CO,0.9,30,uniform,a0|a2|a6|a9|a18,0,0,0,0,1
15324,WS,20,0.5,4,0.5,4,CO,0.9,30,average,a2|a3|a12|a14|a16,0,0,0,0,1
15325,WS,20,0.5,4,0.5,4,CO,1.0,5,uniform,a2|a3|a11|a12|a16|a19,1,1,1,0,1
15326,WS,20,0.5,4,0.5,4,CO,1.0,5,average,a2|a3|a12|a14|a16,1,1,1,0,1
15327,WS,20,0.5,4,0.5,4,CO,1.0,10,uniform,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15328,WS,20,0.5,4,0.5,4,CO,1.0,10,average,a2,0,0,0,0,1
15329,WS,20,0.5,4,0.5,4,CO,1.0,15,uniform,a0|a2|a6|a9|a12|a15|a18,1,1,1,0,1
15330,WS,20,0.5,4,0.5,4,CO,1.0,15,average,a0|a2|a6|a9|a13|a18,1,1,1,0,1
15331,WS,20,0.5,4,0.5,4,CO,1.0,20,uniform,a2|a3,0,0,0,0,1
15332,WS,20,0.5,4,0.5,4,CO,1.0,20,average,a0|a2|a6|a9|a18,0,0,0,0,1
15333,WS,20,0.5,4,0.5,4,CO,1.0,25,uniform,a2|a3|a11|a12|a16|a19,1,1,1,0,1
15334,WS,20,0.5,4,0.5,4,CO,1.0,25,average,a2|a12,0,0,0,0,1
15335,WS,20,0.5,4,0.5,4,CO,1.0,30,uniform,a2|a12,0,0,0,0,1
15336,WS,20,0.5,4,0.5,4,CO,1.0,30,average,a0|a2|a6|a9|a18,0,0,0,0,1
15337,WS,20,0.5,3,0.75,4,PR,0.2,5,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15338,WS,20,0.5,3,0.75,4,PR,0.2,5,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15339,WS,20,0.5,3,0.75,4,PR,0.2,10,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15340,WS,20,0.5,3,0.75,4,PR,0.2,10,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15341,WS,20,0.5,3,0.75,4,PR,0.2,15,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15342,WS,20,0.5,3,0.75,4,PR,0.2,15,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15343,WS,20,0.5,3,0.75,4,PR,0.2,20,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15344,WS,20,0.5,3,0.75,4,PR,0.2,20,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15345,WS,20,0.5,3,0.75,4,PR,0.2,25,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15346,WS,20,0.5,3,0.75,4,PR,0.2,25,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15347,WS,20,0.5,3,0.75,4,PR,0.2,30,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15348,WS,20,0.5,3,0.75,4,PR,0.2,30,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15349,WS,20,0.5,3,0.75,4,PR,0.3,5,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15350,WS,20,0.5,3,0.75,4,PR,0.3,5,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15351,WS,20,0.5,3,0.75,4,PR,0.3,10,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15352,WS,20,0.5,3,0.75,4,PR,0.3,10,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15353,WS,20,0.5,3,0.75,4,PR,0.3,15,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15354,WS,20,0.5,3,0.75,4,PR,0.3,15,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15355,WS,20,0.5,3,0.75,4,PR,0.3,20,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15356,WS,20,0.5,3,0.75,4,PR,0.3,20,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15357,WS,20,0.5,3,0.75,4,PR,0.3,25,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15358,WS,20,0.5,3,0.75,4,PR,0.3,25,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15359,WS,20,0.5,3,0.75,4,PR,0.3,30,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15360,WS,20,0.5,3,0.75,4,PR,0.3,30,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15361,WS,20,0.5,3,0.75,4,PR,0.4,5,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15362,WS,20,0.5,3,0.75,4,PR,0.4,5,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15363,WS,20,0.5,3,0.75,4,PR,0.4,10,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15364,WS,20,0.5,3,0.75,4,PR,0.4,10,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15365,WS,20,0.5,3,0.75,4,PR,0.4,15,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15366,WS,20,0.5,3,0.75,4,PR,0.4,15,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15367,WS,20,0.5,3,0.75,4,PR,0.4,20,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15368,WS,20,0.5,3,0.75,4,PR,0.4,20,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15369,WS,20,0.5,3,0.75,4,PR,0.4,25,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15370,WS,20,0.5,3,0.75,4,PR,0.4,25,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15371,WS,20,0.5,3,0.75,4,PR,0.4,30,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15372,WS,20,0.5,3,0.75,4,PR,0.4,30,average,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15373,WS,20,0.5,3,0.75,4,PR,0.5,5,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15374,WS,20,0.5,3,0.75,4,PR,0.5,5,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,1
15375,WS,20,0.5,3,0.75,4,PR,0.5,10,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15376,WS,20,0.5,3,0.75,4,PR,0.5,10,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,1
15377,WS,20,0.5,3,0.75,4,PR,0.5,15,uniform,a4|a5|a7|a9|a10|a13|a15|a17|a19,0,0,0,0,0
15378,WS,20,0.5,3,0.75,4,PR,0.5,15,average,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
15379,WS,20,0.5,3,0.75,4,PR,0.5,20,uniform,a1|a4|a5|a7|a9|a10|a15|a17|a19,0,0,0,0,0
